Date,Time,Rain (mm),Rate (mm/hr),Rain (in) 
2/17/2017,7:15 AM,0,0,0
2/17/2017,7:30 AM,0,0,0
2/17/2017,7:45 AM,0.4,1.4,0.01574804
2/17/2017,8:00 AM,0.4,1.4,0.01574804
2/17/2017,8:15 AM,0.2,1.4,0.00787402
2/17/2017,8:30 AM,0,0,0
2/17/2017,8:45 AM,0,0,0
2/17/2017,9:00 AM,0,0,0
2/17/2017,9:15 AM,0,0,0
2/17/2017,9:30 AM,0,0,0
2/17/2017,9:45 AM,0,0,0
2/17/2017,10:00 AM,0,0,0
2/17/2017,10:15 AM,0.2,0,0.00787402
2/17/2017,10:30 AM,1.8,23,0.07086618
2/17/2017,10:45 AM,1.8,13.6,0.07086618
2/17/2017,11:00 AM,0.8,5.4,0.03149608
2/17/2017,11:15 AM,0,0.8,0
2/17/2017,11:30 AM,0.4,3.2,0.01574804
2/17/2017,11:45 AM,0,0.8,0
2/17/2017,12:00 PM,0,0,0
2/17/2017,12:15 PM,0,0,0
2/17/2017,12:30 PM,1.8,28.2,0.07086618
2/17/2017,12:45 PM,0,0,0
2/17/2017,1:00 PM,0,0,0
2/17/2017,1:15 PM,0,0,0
2/17/2017,1:30 PM,0,0,0
2/17/2017,1:45 PM,0,0,0
2/17/2017,2:00 PM,0,0,0
2/17/2017,2:15 PM,0,0,0
2/17/2017,2:30 PM,0,0,0
2/17/2017,2:45 PM,0,0,0
2/17/2017,3:00 PM,0.2,0,0.00787402
2/17/2017,3:15 PM,0.4,1.8,0.01574804
2/17/2017,3:30 PM,0,0,0
2/17/2017,3:45 PM,0,0,0
2/17/2017,4:00 PM,0,0,0
2/17/2017,4:15 PM,0,0,0
2/17/2017,4:30 PM,0,0,0
2/17/2017,4:45 PM,0,0,0
2/17/2017,5:00 PM,0,0,0
2/17/2017,5:15 PM,0,0,0
2/17/2017,5:30 PM,0,0,0
2/17/2017,5:45 PM,0,0,0
2/17/2017,6:00 PM,0,0,0
2/17/2017,6:15 PM,0,0,0
2/17/2017,6:30 PM,0,0,0
2/17/2017,6:45 PM,0,0,0
2/17/2017,7:00 PM,0,0,0
2/17/2017,7:15 PM,0,0,0
2/17/2017,7:30 PM,0,0,0
2/17/2017,7:45 PM,0,0,0
2/17/2017,8:00 PM,0,0,0
2/17/2017,8:15 PM,0,0,0
2/17/2017,8:30 PM,0,0,0
2/17/2017,8:45 PM,0,0,0
2/17/2017,9:00 PM,0,0,0
2/17/2017,9:15 PM,0,0,0
2/17/2017,9:30 PM,0,0,0
2/17/2017,9:45 PM,0,0,0
2/17/2017,10:00 PM,0,0,0
2/17/2017,10:15 PM,0,0,0
2/17/2017,10:30 PM,0,0,0
2/17/2017,10:45 PM,0,0,0
2/17/2017,11:00 PM,0,0,0
2/17/2017,11:15 PM,0,0,0
2/17/2017,11:30 PM,0,0,0
2/17/2017,11:45 PM,0,0,0
2/18/2017,12:00 AM,0,0,0
2/18/2017,12:15 AM,0,0,0
2/18/2017,12:30 AM,0,0,0
2/18/2017,12:45 AM,1,24.6,0.0393701
2/18/2017,1:00 AM,0,0.8,0
2/18/2017,1:15 AM,0,0,0
2/18/2017,1:30 AM,0,0,0
2/18/2017,1:45 AM,0,0,0
2/18/2017,2:00 AM,0,0,0
2/18/2017,2:15 AM,0.6,12.4,0.02362206
2/18/2017,2:30 AM,0.6,14.6,0.02362206
2/18/2017,2:45 AM,0.8,13,0.03149608
2/18/2017,3:00 AM,0.2,11.6,0.00787402
2/18/2017,3:15 AM,0,0,0
2/18/2017,3:30 AM,0,0,0
2/18/2017,3:45 AM,0,0,0
2/18/2017,4:00 AM,7.6,108.6,0.29921276
2/18/2017,4:15 AM,0.2,3.2,0.00787402
2/18/2017,4:30 AM,0,0,0
2/18/2017,4:45 AM,0,0,0
2/18/2017,5:00 AM,0,0,0
2/18/2017,5:15 AM,0,0,0
2/18/2017,5:30 AM,0,0,0
2/18/2017,5:45 AM,0.2,0,0.00787402
2/18/2017,6:00 AM,0,0,0
2/18/2017,6:15 AM,0,0,0
2/18/2017,6:30 AM,0,0,0
2/18/2017,6:45 AM,0,0,0
2/18/2017,7:00 AM,0,0,0
2/18/2017,7:15 AM,0,0,0
2/18/2017,7:30 AM,0,0,0
2/18/2017,7:45 AM,0,0,0
2/18/2017,8:00 AM,0,0,0
2/18/2017,8:15 AM,0,0,0
2/18/2017,8:30 AM,0,0,0
2/18/2017,8:45 AM,0,0,0
2/18/2017,9:00 AM,0,0,0
2/18/2017,9:15 AM,0,0,0
2/18/2017,9:30 AM,0,0,0
2/18/2017,9:45 AM,0,0,0
2/18/2017,10:00 AM,0,0,0
2/18/2017,10:15 AM,0,0,0
2/18/2017,10:30 AM,0,0,0
2/18/2017,10:45 AM,0,0,0
2/18/2017,11:00 AM,0,0,0
2/18/2017,11:15 AM,0,0,0
2/18/2017,11:30 AM,0,0,0
2/18/2017,11:45 AM,0,0,0
2/18/2017,12:00 PM,0,0,0
2/18/2017,12:15 PM,0,0,0
2/18/2017,12:30 PM,0,0,0
2/18/2017,12:45 PM,0,0,0
2/18/2017,1:00 PM,1.4,37,0.05511814
2/18/2017,1:15 PM,0.2,4.8,0.00787402
2/18/2017,1:30 PM,0,0,0
2/18/2017,1:45 PM,0,0,0
2/18/2017,2:00 PM,0,0,0
2/18/2017,2:15 PM,0,0,0
2/18/2017,2:30 PM,0,0,0
2/18/2017,2:45 PM,0,0,0
2/18/2017,3:00 PM,0,0,0
2/18/2017,3:15 PM,0,0,0
2/18/2017,3:30 PM,0.4,3,0.01574804
2/18/2017,3:45 PM,1.4,18,0.05511814
2/18/2017,4:00 PM,9.2,88,0.36220492
2/18/2017,4:15 PM,3.2,43.4,0.12598432
2/18/2017,4:30 PM,0.4,4.8,0.01574804
2/18/2017,4:45 PM,0,0.8,0
2/18/2017,5:00 PM,0.2,0.8,0.00787402
2/18/2017,5:15 PM,0,0,0
2/18/2017,5:30 PM,0.4,2.2,0.01574804
2/18/2017,5:45 PM,1.6,10.4,0.06299216
2/18/2017,6:00 PM,1.6,10,0.06299216
2/18/2017,6:15 PM,3.4,24.8,0.13385834
2/18/2017,6:30 PM,1.2,11.2,0.04724412
2/18/2017,6:45 PM,1.4,7.2,0.05511814
2/18/2017,7:00 PM,1.4,7,0.05511814
2/18/2017,7:15 PM,1.8,8.4,0.07086618
2/18/2017,7:30 PM,0.8,6.6,0.03149608
2/18/2017,7:45 PM,0.8,4.4,0.03149608
2/18/2017,8:00 PM,0.6,3,0.02362206
2/18/2017,8:15 PM,1.2,6.4,0.04724412
2/18/2017,8:30 PM,1.2,6.4,0.04724412
2/18/2017,8:45 PM,0.8,5.2,0.03149608
2/18/2017,9:00 PM,0.6,2.6,0.02362206
2/18/2017,9:15 PM,0.6,2.8,0.02362206
2/18/2017,9:30 PM,0.4,2.6,0.01574804
2/18/2017,9:45 PM,0.4,3.4,0.01574804
2/18/2017,10:00 PM,1,4.6,0.0393701
2/18/2017,10:15 PM,1.2,5.4,0.04724412
2/18/2017,10:30 PM,1,6.4,0.0393701
2/18/2017,10:45 PM,0.6,6,0.02362206
2/18/2017,11:00 PM,0.4,2.6,0.01574804
2/18/2017,11:15 PM,0.4,1.6,0.01574804
2/18/2017,11:30 PM,0.6,3.4,0.02362206
2/18/2017,11:45 PM,0.2,1.8,0.00787402
2/19/2017,12:00 AM,0.4,3.6,0.01574804
2/19/2017,12:15 AM,0.2,1.4,0.00787402
2/19/2017,12:30 AM,0.2,0.8,0.00787402
2/19/2017,12:45 AM,0,0,0
2/19/2017,1:00 AM,0.2,0,0.00787402
2/19/2017,1:15 AM,0,0,0
2/19/2017,1:30 AM,0.2,0,0.00787402
2/19/2017,1:45 AM,0,0,0
2/19/2017,2:00 AM,0,0,0
2/19/2017,2:15 AM,0,0,0
2/19/2017,2:30 AM,0,0,0
2/19/2017,2:45 AM,0.2,0,0.00787402
2/19/2017,3:00 AM,0.2,0,0.00787402
2/19/2017,3:15 AM,0,0,0
2/19/2017,3:30 AM,0.8,24.2,0.03149608
2/19/2017,3:45 AM,0.8,11.8,0.03149608
2/19/2017,4:00 AM,0.6,11.8,0.02362206
2/19/2017,4:15 AM,0.2,1.4,0.00787402
2/19/2017,4:30 AM,0.4,1.6,0.01574804
2/19/2017,4:45 AM,0.4,1.6,0.01574804
2/19/2017,5:00 AM,0.6,3,0.02362206
2/19/2017,5:15 AM,0.4,3,0.01574804
2/19/2017,5:30 AM,0.2,1.2,0.00787402
2/19/2017,5:45 AM,0.4,1.6,0.01574804
2/19/2017,6:00 AM,0.2,1.2,0.00787402
2/19/2017,6:15 AM,0,0,0
2/19/2017,6:30 AM,0.2,0,0.00787402
2/19/2017,6:45 AM,0,0,0
2/19/2017,7:00 AM,0,0,0
2/19/2017,7:15 AM,1,27.2,0.0393701
2/19/2017,7:30 AM,0.8,12.4,0.03149608
2/19/2017,7:45 AM,0.2,1.6,0.00787402
2/19/2017,8:00 AM,0.2,0.8,0.00787402
2/19/2017,8:15 AM,0,0,0
2/19/2017,8:30 AM,0,0,0
2/19/2017,8:45 AM,0,0,0
2/19/2017,9:00 AM,0,0,0
2/19/2017,9:15 AM,0,0,0
2/19/2017,9:30 AM,0,0,0
2/19/2017,9:45 AM,0,0,0
2/19/2017,10:00 AM,6.8,122.6,0.26771668
2/19/2017,10:15 AM,2,113,0.0787402
2/19/2017,10:30 AM,1,7,0.0393701
2/19/2017,10:45 AM,0.8,7,0.03149608
2/19/2017,11:00 AM,0,0.8,0
2/19/2017,11:15 AM,0,0,0
2/19/2017,11:30 AM,1.8,50.4,0.07086618
2/19/2017,11:45 AM,0.2,2.4,0.00787402
2/19/2017,12:00 PM,0,0,0
2/19/2017,12:15 PM,0.2,0,0.00787402
2/19/2017,12:30 PM,0,0,0
2/19/2017,12:45 PM,0,0,0
2/19/2017,1:00 PM,0,0,0
2/19/2017,1:15 PM,0,0,0
2/19/2017,1:30 PM,0.6,3.2,0.02362206
2/19/2017,1:45 PM,0,0,0
2/19/2017,2:00 PM,0,0,0
2/19/2017,2:15 PM,0,0,0
2/19/2017,2:30 PM,0.2,0,0.00787402
2/19/2017,2:45 PM,0.2,0,0.00787402
2/19/2017,3:00 PM,0,0,0
2/19/2017,3:15 PM,0,0,0
2/19/2017,3:30 PM,0,0,0
2/19/2017,3:45 PM,0.2,0,0.00787402
2/19/2017,4:00 PM,0,0,0
2/19/2017,4:15 PM,0,0,0
2/19/2017,4:30 PM,0,0,0
2/19/2017,4:45 PM,0,0,0
2/19/2017,5:00 PM,0,0,0
2/19/2017,5:15 PM,0,0,0
2/19/2017,5:30 PM,0,0,0
2/19/2017,5:45 PM,0,0,0
2/19/2017,6:00 PM,0,0,0
2/19/2017,6:15 PM,0,0,0
2/19/2017,6:30 PM,0,0,0
2/19/2017,6:45 PM,0,0,0
2/19/2017,7:00 PM,0,0,0
2/19/2017,7:15 PM,0,0,0
2/19/2017,7:30 PM,0,0,0
2/19/2017,7:45 PM,0.2,0,0.00787402
2/19/2017,8:00 PM,0,0,0
2/19/2017,8:15 PM,0,0,0
2/19/2017,8:30 PM,0,0,0
2/19/2017,8:45 PM,0,0,0
2/19/2017,9:00 PM,0,0,0
2/19/2017,9:15 PM,0,0,0
2/19/2017,9:30 PM,0,0,0
2/19/2017,9:45 PM,0,0,0
2/19/2017,10:00 PM,0,0,0
2/19/2017,10:15 PM,0,0,0
2/19/2017,10:30 PM,0,0,0
2/19/2017,10:45 PM,0,0,0
2/19/2017,11:00 PM,0,0,0
2/19/2017,11:15 PM,0,0,0
2/19/2017,11:30 PM,0,0,0
2/19/2017,11:45 PM,0,0,0
2/20/2017,12:00 AM,0,0,0
2/20/2017,12:15 AM,0,0,0
2/20/2017,12:30 AM,0,0,0
2/20/2017,12:45 AM,0,0,0
2/20/2017,1:00 AM,0,0,0
2/20/2017,1:15 AM,0,0,0
2/20/2017,1:30 AM,0,0,0
2/20/2017,1:45 AM,0,0,0
2/20/2017,2:00 AM,0,0,0
2/20/2017,2:15 AM,0,0,0
2/20/2017,2:30 AM,0,0,0
2/20/2017,2:45 AM,0,0,0
2/20/2017,3:00 AM,0,0,0
2/20/2017,3:15 AM,0,0,0
2/20/2017,3:30 AM,0,0,0
2/20/2017,3:45 AM,0,0,0
2/20/2017,4:00 AM,0,0,0
2/20/2017,4:15 AM,0,0,0
2/20/2017,4:30 AM,0,0,0
2/20/2017,4:45 AM,0,0,0
2/20/2017,5:00 AM,0,0,0
2/20/2017,5:15 AM,0,0,0
2/20/2017,5:30 AM,0,0,0
2/20/2017,5:45 AM,0,0,0
2/20/2017,6:00 AM,0,0,0
2/20/2017,6:15 AM,0,0,0
2/20/2017,6:30 AM,0,0,0
2/20/2017,6:45 AM,0,0,0
2/20/2017,7:00 AM,0,0,0
2/20/2017,7:15 AM,0,0,0
2/20/2017,7:30 AM,0,0,0
2/20/2017,7:45 AM,0,0,0
2/20/2017,8:00 AM,0,0,0
2/20/2017,8:15 AM,0,0,0
2/20/2017,8:30 AM,0,0,0
2/20/2017,8:45 AM,0,0,0
2/20/2017,9:00 AM,0,0,0
2/20/2017,9:15 AM,0,0,0
2/20/2017,9:30 AM,0,0,0
2/20/2017,9:45 AM,0,0,0
2/20/2017,10:00 AM,0,0,0
2/20/2017,10:15 AM,0,0,0
2/20/2017,10:30 AM,0,0,0
2/20/2017,10:45 AM,0,0,0
2/20/2017,11:00 AM,0,0,0
2/20/2017,11:15 AM,0,0,0
2/20/2017,11:30 AM,0,0,0
2/20/2017,11:45 AM,0,0,0
2/20/2017,12:00 PM,0,0,0
2/20/2017,12:15 PM,0,0,0
2/20/2017,12:30 PM,0,0,0
2/20/2017,12:45 PM,0,0,0
2/20/2017,1:00 PM,0,0,0
2/20/2017,1:15 PM,0,0,0
2/20/2017,1:30 PM,0,0,0
2/20/2017,1:45 PM,0,0,0
2/20/2017,2:00 PM,0,0,0
2/20/2017,2:15 PM,0,0,0
2/20/2017,2:30 PM,0,0,0
2/20/2017,2:45 PM,3,90.8,0.1181103
2/20/2017,3:00 PM,0,0,0
2/20/2017,3:15 PM,0,0,0
2/20/2017,3:30 PM,0,0,0
2/20/2017,3:45 PM,0,0,0
2/20/2017,4:00 PM,0,0,0
2/20/2017,4:15 PM,0,0,0
2/20/2017,4:30 PM,0,0,0
2/20/2017,4:45 PM,0,0,0
2/20/2017,5:00 PM,0,0,0
2/20/2017,5:15 PM,0,0,0
2/20/2017,5:30 PM,0,0,0
2/20/2017,5:45 PM,0,0,0
2/20/2017,6:00 PM,0,0,0
2/20/2017,6:15 PM,0,0,0
2/20/2017,6:30 PM,0,0,0
2/20/2017,6:45 PM,0,0,0
2/20/2017,7:00 PM,0,0,0
2/20/2017,7:15 PM,0,0,0
2/20/2017,7:30 PM,0,0,0
2/20/2017,7:45 PM,0,0,0
2/20/2017,8:00 PM,0,0,0
2/20/2017,8:15 PM,0,0,0
2/20/2017,8:30 PM,0,0,0
2/20/2017,8:45 PM,1.6,36.4,0.06299216
2/20/2017,9:00 PM,2.8,95.2,0.11023628
2/20/2017,9:15 PM,1.6,115.2,0.06299216
2/20/2017,9:30 PM,1.8,77.4,0.07086618
2/20/2017,9:45 PM,0,0,0
2/20/2017,10:00 PM,0,0,0
2/20/2017,10:15 PM,0.2,0,0.00787402
2/20/2017,10:30 PM,0,0,0
2/20/2017,10:45 PM,0,0,0
2/20/2017,11:00 PM,0,0,0
2/20/2017,11:15 PM,0,0,0
2/20/2017,11:30 PM,0,0,0
2/20/2017,11:45 PM,0,0,0
2/21/2017,12:00 AM,0,0,0
2/21/2017,12:15 AM,0,0,0
2/21/2017,12:30 AM,0,0,0
2/21/2017,12:45 AM,0,0,0
2/21/2017,1:00 AM,0,0,0
2/21/2017,1:15 AM,0,0,0
2/21/2017,1:30 AM,0,0,0
2/21/2017,1:45 AM,0,0,0
2/21/2017,2:00 AM,0,0,0
2/21/2017,2:15 AM,0,0,0
2/21/2017,2:30 AM,0,0,0
2/21/2017,2:45 AM,0,0,0
2/21/2017,3:00 AM,0,0,0
2/21/2017,3:15 AM,0,0,0
2/21/2017,3:30 AM,0,0,0
2/21/2017,3:45 AM,0,0,0
2/21/2017,4:00 AM,0,0,0
2/21/2017,4:15 AM,0,0,0
2/21/2017,4:30 AM,0,0,0
2/21/2017,4:45 AM,0,0,0
2/21/2017,5:00 AM,0,0,0
2/21/2017,5:15 AM,0,0,0
2/21/2017,5:30 AM,0,0,0
2/21/2017,5:45 AM,0,0,0
2/21/2017,6:00 AM,0,0,0
2/21/2017,6:15 AM,0,0,0
2/21/2017,6:30 AM,0,0,0
2/21/2017,6:45 AM,0,0,0
2/21/2017,7:00 AM,0,0,0
2/21/2017,7:15 AM,0,0,0
2/21/2017,7:30 AM,0,0,0
2/21/2017,7:45 AM,0,0,0
2/21/2017,8:00 AM,0,0,0
2/21/2017,8:15 AM,0,0,0
2/21/2017,8:30 AM,0,0,0
2/21/2017,8:45 AM,0,0,0
2/21/2017,9:00 AM,0,0,0
2/21/2017,9:15 AM,0,0,0
2/21/2017,9:30 AM,0,0,0
2/21/2017,9:45 AM,0,0,0
2/21/2017,10:00 AM,0.4,1.4,0.01574804
2/21/2017,10:15 AM,0,0.8,0
2/21/2017,10:30 AM,0,0,0
2/21/2017,10:45 AM,0,0,0
2/21/2017,11:00 AM,0,0,0
2/21/2017,11:15 AM,0,0,0
2/21/2017,11:30 AM,0,0,0
2/21/2017,11:45 AM,0,0,0
2/21/2017,12:00 PM,0.2,0,0.00787402
2/21/2017,12:15 PM,0.4,7.6,0.01574804
2/21/2017,12:30 PM,0.6,4.6,0.02362206
2/21/2017,12:45 PM,0.6,3.2,0.02362206
2/21/2017,1:00 PM,0.4,3.2,0.01574804
2/21/2017,1:15 PM,0,0,0
2/21/2017,1:30 PM,0,0,0
2/21/2017,1:45 PM,0.4,18.2,0.01574804
2/21/2017,2:00 PM,0.4,10.6,0.01574804
2/21/2017,2:15 PM,0,0,0
2/21/2017,2:30 PM,0,0,0
2/21/2017,2:45 PM,0,0,0
2/21/2017,3:00 PM,0,0,0
2/21/2017,3:15 PM,0,0,0
2/21/2017,3:30 PM,0,0,0
2/21/2017,3:45 PM,0,0,0
2/21/2017,4:00 PM,0,0,0
2/21/2017,4:15 PM,0,0,0
2/21/2017,4:30 PM,0,0,0
2/21/2017,4:45 PM,0,0,0
2/21/2017,5:00 PM,0,0,0
2/21/2017,5:15 PM,0,0,0
2/21/2017,5:30 PM,0,0,0
2/21/2017,5:45 PM,0,0,0
2/21/2017,6:00 PM,0,0,0
2/21/2017,6:15 PM,0,0,0
2/21/2017,6:30 PM,0,0,0
2/21/2017,6:45 PM,0,0,0
2/21/2017,7:00 PM,0,0,0
2/21/2017,7:15 PM,0,0,0
2/21/2017,7:30 PM,0,0,0
2/21/2017,7:45 PM,0,0,0
2/21/2017,8:00 PM,0,0,0
2/21/2017,8:15 PM,0,0,0
2/21/2017,8:30 PM,0,0,0
2/21/2017,8:45 PM,0,0,0
2/21/2017,9:00 PM,0,0,0
2/21/2017,9:15 PM,0,0,0
2/21/2017,9:30 PM,0,0,0
2/21/2017,9:45 PM,0,0,0
2/21/2017,10:00 PM,0,0,0
2/21/2017,10:15 PM,0,0,0
2/21/2017,10:30 PM,0,0,0
2/21/2017,10:45 PM,0,0,0
2/21/2017,11:00 PM,0,0,0
2/21/2017,11:15 PM,0,0,0
2/21/2017,11:30 PM,0,0,0
2/21/2017,11:45 PM,0,0,0
2/22/2017,12:00 AM,0,0,0
2/22/2017,12:15 AM,0,0,0
2/22/2017,12:30 AM,0,0,0
2/22/2017,12:45 AM,0,0,0
2/22/2017,1:00 AM,0,0,0
2/22/2017,1:15 AM,0,0,0
2/22/2017,1:30 AM,0,0,0
2/22/2017,1:45 AM,0,0,0
2/22/2017,2:00 AM,0,0,0
2/22/2017,2:15 AM,0,0,0
2/22/2017,2:30 AM,0,0,0
2/22/2017,2:45 AM,0,0,0
2/22/2017,3:00 AM,0,0,0
2/22/2017,3:15 AM,0,0,0
2/22/2017,3:30 AM,0,0,0
2/22/2017,3:45 AM,0,0,0
2/22/2017,4:00 AM,0,0,0
2/22/2017,4:15 AM,0,0,0
2/22/2017,4:30 AM,0,0,0
2/22/2017,4:45 AM,0,0,0
2/22/2017,5:00 AM,0,0,0
2/22/2017,5:15 AM,0,0,0
2/22/2017,5:30 AM,0,0,0
2/22/2017,5:45 AM,0,0,0
2/22/2017,6:00 AM,0,0,0
2/22/2017,6:15 AM,0,0,0
2/22/2017,6:30 AM,0,0,0
2/22/2017,6:45 AM,0,0,0
2/22/2017,7:00 AM,0,0,0
2/22/2017,7:15 AM,0,0,0
2/22/2017,7:30 AM,0,0,0
2/22/2017,7:45 AM,0,0,0
2/22/2017,8:00 AM,0,0,0
2/22/2017,8:15 AM,0,0,0
2/22/2017,8:30 AM,0,0,0
2/22/2017,8:45 AM,0,0,0
2/22/2017,9:00 AM,0,0,0
2/22/2017,9:15 AM,0,0,0
2/22/2017,9:30 AM,0,0,0
2/22/2017,9:45 AM,0,0,0
2/22/2017,10:00 AM,0,0,0
2/22/2017,10:15 AM,0,0,0
2/22/2017,10:30 AM,0,0,0
2/22/2017,10:45 AM,0,0,0
2/22/2017,11:00 AM,0,0,0
2/22/2017,11:15 AM,0,0,0
2/22/2017,11:30 AM,0,0,0
2/22/2017,11:45 AM,0,0,0
2/22/2017,12:00 PM,0,0,0
2/22/2017,12:15 PM,0,0,0
2/22/2017,12:30 PM,0,0,0
2/22/2017,12:45 PM,0,0,0
2/22/2017,1:00 PM,0,0,0
2/22/2017,1:15 PM,0,0,0
2/22/2017,1:30 PM,0,0,0
2/22/2017,1:45 PM,0,0,0
2/22/2017,2:00 PM,0,0,0
2/22/2017,2:15 PM,0,0,0
2/22/2017,2:30 PM,0,0,0
2/22/2017,2:45 PM,0,0,0
2/22/2017,3:00 PM,0,0,0
2/22/2017,3:15 PM,0,0,0
2/22/2017,3:30 PM,0,0,0
2/22/2017,3:45 PM,0,0,0
2/22/2017,4:00 PM,0,0,0
2/22/2017,4:15 PM,0,0,0
2/22/2017,4:30 PM,0,0,0
2/22/2017,4:45 PM,0,0,0
2/22/2017,5:00 PM,0,0,0
2/22/2017,5:15 PM,0,0,0
2/22/2017,5:30 PM,0,0,0
2/22/2017,5:45 PM,0,0,0
2/22/2017,6:00 PM,0,0,0
2/22/2017,6:15 PM,0,0,0
2/22/2017,6:30 PM,0,0,0
2/22/2017,6:45 PM,0,0,0
2/22/2017,7:00 PM,0,0,0
2/22/2017,7:15 PM,0,0,0
2/22/2017,7:30 PM,0,0,0
2/22/2017,7:45 PM,0,0,0
2/22/2017,8:00 PM,0,0,0
2/22/2017,8:15 PM,0.2,0,0.00787402
2/22/2017,8:30 PM,1.8,27.2,0.07086618
2/22/2017,8:45 PM,1.4,32,0.05511814
2/22/2017,9:00 PM,0,0,0
2/22/2017,9:15 PM,0,0,0
2/22/2017,9:30 PM,0,0,0
2/22/2017,9:45 PM,0,0,0
2/22/2017,10:00 PM,0,0,0
2/22/2017,10:15 PM,0,0,0
2/22/2017,10:30 PM,0,0,0
2/22/2017,10:45 PM,0,0,0
2/22/2017,11:00 PM,0,0,0
2/22/2017,11:15 PM,0,0,0
2/22/2017,11:30 PM,0,0,0
2/22/2017,11:45 PM,0.2,0,0.00787402
2/23/2017,12:00 AM,0,0,0
2/23/2017,12:15 AM,0,0,0
2/23/2017,12:30 AM,0,0,0
2/23/2017,12:45 AM,0,0,0
2/23/2017,1:00 AM,0,0,0
2/23/2017,1:15 AM,0,0,0
2/23/2017,1:30 AM,0,0,0
2/23/2017,1:45 AM,0,0,0
2/23/2017,2:00 AM,0,0,0
2/23/2017,2:15 AM,0,0,0
2/23/2017,2:30 AM,0,0,0
2/23/2017,2:45 AM,0,0,0
2/23/2017,3:00 AM,0.2,3,0.00787402
2/23/2017,3:15 AM,2.4,23.8,0.09448824
2/23/2017,3:30 AM,0,0.8,0
2/23/2017,3:45 AM,0,0,0
2/23/2017,4:00 AM,0,0,0
2/23/2017,4:15 AM,0,0,0
2/23/2017,4:30 AM,0,0,0
2/23/2017,4:45 AM,0,0,0
2/23/2017,5:00 AM,0,0,0
2/23/2017,5:15 AM,0,0,0
2/23/2017,5:30 AM,0,0,0
2/23/2017,5:45 AM,0,0,0
2/23/2017,6:00 AM,0,0,0
2/23/2017,6:15 AM,1,79.4,0.0393701
2/23/2017,6:30 AM,0.2,12.8,0.00787402
2/23/2017,6:45 AM,0.8,15,0.03149608
2/23/2017,7:00 AM,0,0,0
2/23/2017,7:15 AM,0,0,0
2/23/2017,7:30 AM,0,0,0
2/23/2017,7:45 AM,0,0,0
2/23/2017,8:00 AM,0,0,0
2/23/2017,8:15 AM,0,0,0
2/23/2017,8:30 AM,0,0,0
2/23/2017,8:45 AM,0,0,0
2/23/2017,9:00 AM,0,0,0
2/23/2017,9:15 AM,0,0,0
2/23/2017,9:30 AM,0,0,0
2/23/2017,9:45 AM,0,0,0
2/23/2017,10:00 AM,0,0,0
2/23/2017,10:15 AM,0,0,0
2/23/2017,10:30 AM,0,0,0
2/23/2017,10:45 AM,0,0,0
2/23/2017,11:00 AM,0,0,0
2/23/2017,11:15 AM,0,0,0
2/23/2017,11:30 AM,0,0,0
2/23/2017,11:45 AM,0,0,0
2/23/2017,12:00 PM,0,0,0
2/23/2017,12:15 PM,0,0,0
2/23/2017,12:30 PM,0,0,0
2/23/2017,12:45 PM,0,0,0
2/23/2017,1:00 PM,0,0,0
2/23/2017,1:15 PM,0,0,0
2/23/2017,1:30 PM,0,0,0
2/23/2017,1:45 PM,0,0,0
2/23/2017,2:00 PM,0,0,0
2/23/2017,2:15 PM,0,0,0
2/23/2017,2:30 PM,0.2,0,0.00787402
2/23/2017,2:45 PM,0.2,0.8,0.00787402
2/23/2017,3:00 PM,0,0,0
2/23/2017,3:15 PM,0,0,0
2/23/2017,3:30 PM,0,0,0
2/23/2017,3:45 PM,0,0,0
2/23/2017,4:00 PM,0,0,0
2/23/2017,4:15 PM,0,0,0
2/23/2017,4:30 PM,0,0,0
2/23/2017,4:45 PM,6,123.8,0.2362206
2/23/2017,5:00 PM,0,0.8,0
2/23/2017,5:15 PM,0,0,0
2/23/2017,5:30 PM,0,0,0
2/23/2017,5:45 PM,0,0,0
2/23/2017,6:00 PM,0,0,0
2/23/2017,6:15 PM,0,0,0
2/23/2017,6:30 PM,0,0,0
2/23/2017,6:45 PM,0,0,0
2/23/2017,7:00 PM,0,0,0
2/23/2017,7:15 PM,0,0,0
2/23/2017,7:30 PM,0,0,0
2/23/2017,7:45 PM,0,0,0
2/23/2017,8:00 PM,0,0,0
2/23/2017,8:15 PM,0,0,0
2/23/2017,8:30 PM,0,0,0
2/23/2017,8:45 PM,0,0,0
2/23/2017,9:00 PM,0,0,0
2/23/2017,9:15 PM,0,0,0
2/23/2017,9:30 PM,0,0,0
2/23/2017,9:45 PM,0,0,0
2/23/2017,10:00 PM,0,0,0
2/23/2017,10:15 PM,0,0,0
2/23/2017,10:30 PM,0,0,0
2/23/2017,10:45 PM,0,0,0
2/23/2017,11:00 PM,0,0,0
2/23/2017,11:15 PM,0,0,0
2/23/2017,11:30 PM,0,0,0
2/23/2017,11:45 PM,0,0,0
2/24/2017,12:00 AM,0,0,0
2/24/2017,12:15 AM,0,0,0
2/24/2017,12:30 AM,0,0,0
2/24/2017,12:45 AM,0,0,0
2/24/2017,1:00 AM,0,0,0
2/24/2017,1:15 AM,0,0,0
2/24/2017,1:30 AM,0,0,0
2/24/2017,1:45 AM,0,0,0
2/24/2017,2:00 AM,0,0,0
2/24/2017,2:15 AM,0,0,0
2/24/2017,2:30 AM,0,0,0
2/24/2017,2:45 AM,0,0,0
2/24/2017,3:00 AM,0.2,0,0.00787402
